PIXEL,DESCR,COUNT_
"169134",ABERS CREEK BASIN,"17"
"170134",ABERS CREEK BASIN,"17"
"168135",ABERS CREEK BASIN,"17"
"169135",ABERS CREEK BASIN,"17"
"170135",ABERS CREEK BASIN,"17"
"171135",ABERS CREEK BASIN,"17"
"168136",ABERS CREEK BASIN,"17"
"169136",ABERS CREEK BASIN,"17"
"170136",ABERS CREEK BASIN,"17"
"171136",ABERS CREEK BASIN,"17"
"169137",ABERS CREEK BASIN,"17"
"170137",ABERS CREEK BASIN,"17"
"171137",ABERS CREEK BASIN,"17"
"170138",ABERS CREEK BASIN,"17"
"171138",ABERS CREEK BASIN,"17"
"169139",ABERS CREEK BASIN,"17"
"170139",ABERS CREEK BASIN,"17"
"171139",ABERS CREEK BASIN,"17"
"170140",ABERS CREEK BASIN,"17"
"171140",ABERS CREEK BASIN,"17"
"169141",ABERS CREEK BASIN,"17"
"170141",ABERS CREEK BASIN,"17"
"169142",ABERS CREEK BASIN,"17"
"170142",ABERS CREEK BASIN,"17"
"171114",ALLEGHENY RIVER BASIN,"177"
"172114",ALLEGHENY RIVER BASIN,"177"
"171115",ALLEGHENY RIVER BASIN,"177"
"172115",ALLEGHENY RIVER BASIN,"177"
"171116",ALLEGHENY RIVER BASIN,"177"
"172116",ALLEGHENY RIVER BASIN,"177"
"173116",ALLEGHENY RIVER BASIN,"177"
"171117",ALLEGHENY RIVER BASIN,"177"
"172117",ALLEGHENY RIVER BASIN,"177"
"173117",ALLEGHENY RIVER BASIN,"177"
"170118",ALLEGHENY RIVER BASIN,"177"
"171118",ALLEGHENY RIVER BASIN,"177"
"172118",ALLEGHENY RIVER BASIN,"177"
"169119",ALLEGHENY RIVER BASIN,"177"
"170119",ALLEGHENY RIVER BASIN,"177"
"171119",ALLEGHENY RIVER BASIN,"177"
"166120",ALLEGHENY RIVER BASIN,"177"
"167120",ALLEGHENY RIVER BASIN,"177"
"168120",ALLEGHENY RIVER BASIN,"177"
"169120",ALLEGHENY RIVER BASIN,"177"
"170120",ALLEGHENY RIVER BASIN,"177"
"166121",ALLEGHENY RIVER BASIN,"177"
"167121",ALLEGHENY RIVER BASIN,"177"
"168121",ALLEGHENY RIVER BASIN,"177"
"169121",ALLEGHENY RIVER BASIN,"177"
"166122",ALLEGHENY RIVER BASIN,"177"
"165123",ALLEGHENY RIVER BASIN,"177"
"165124",ALLEGHENY RIVER BASIN,"177"
"162125",ALLEGHENY RIVER BASIN,"177"
"161126",ALLEGHENY RIVER BASIN,"177"
"162126",ALLEGHENY RIVER BASIN,"177"
"163126",ALLEGHENY RIVER BASIN,"177"
"160127",ALLEGHENY RIVER BASIN,"177"
"161127",ALLEGHENY RIVER BASIN,"177"
"162127",ALLEGHENY RIVER BASIN,"177"
"163127",ALLEGHENY RIVER BASIN,"177"
"164127",ALLEGHENY RIVER BASIN,"177"
"165127",ALLEGHENY RIVER BASIN,"177"
"166127",ALLEGHENY RIVER BASIN,"177"
"167127",ALLEGHENY RIVER BASIN,"177"
"168127",ALLEGHENY RIVER BASIN,"177"
"160128",ALLEGHENY RIVER BASIN,"177"
"161128",ALLEGHENY RIVER BASIN,"177"
"162128",ALLEGHENY RIVER BASIN,"177"
"163128",ALLEGHENY RIVER BASIN,"177"
"164128",ALLEGHENY RIVER BASIN,"177"
"165128",ALLEGHENY RIVER BASIN,"177"
"166128",ALLEGHENY RIVER BASIN,"177"
"167128",ALLEGHENY RIVER BASIN,"177"
"168128",ALLEGHENY RIVER BASIN,"177"
"158129",ALLEGHENY RIVER BASIN,"177"
"159129",ALLEGHENY RIVER BASIN,"177"
"160129",ALLEGHENY RIVER BASIN,"177"
"161129",ALLEGHENY RIVER BASIN,"177"
"162129",ALLEGHENY RIVER BASIN,"177"
"163129",ALLEGHENY RIVER BASIN,"177"
"166129",ALLEGHENY RIVER BASIN,"177"
"167129",ALLEGHENY RIVER BASIN,"177"
"152130",ALLEGHENY RIVER BASIN,"177"
"153130",ALLEGHENY RIVER BASIN,"177"
"158130",ALLEGHENY RIVER BASIN,"177"
"159130",ALLEGHENY RIVER BASIN,"177"
"160130",ALLEGHENY RIVER BASIN,"177"
"161130",ALLEGHENY RIVER BASIN,"177"
"162130",ALLEGHENY RIVER BASIN,"177"
"163130",ALLEGHENY RIVER BASIN,"177"
"152131",ALLEGHENY RIVER BASIN,"177"
"153131",ALLEGHENY RIVER BASIN,"177"
"154131",ALLEGHENY RIVER BASIN,"177"
"155131",ALLEGHENY RIVER BASIN,"177"
"159131",ALLEGHENY RIVER BASIN,"177"
"160131",ALLEGHENY RIVER BASIN,"177"
"145132",ALLEGHENY RIVER BASIN,"177"
"146132",ALLEGHENY RIVER BASIN,"177"
"147132",ALLEGHENY RIVER BASIN,"177"
"151132",ALLEGHENY RIVER BASIN,"177"
"152132",ALLEGHENY RIVER BASIN,"177"
"153132",ALLEGHENY RIVER BASIN,"177"
"154132",ALLEGHENY RIVER BASIN,"177"
"155132",ALLEGHENY RIVER BASIN,"177"
"156132",ALLEGHENY RIVER BASIN,"177"
"158132",ALLEGHENY RIVER BASIN,"177"
"159132",ALLEGHENY RIVER BASIN,"177"
"160132",ALLEGHENY RIVER BASIN,"177"
"145133",ALLEGHENY RIVER BASIN,"177"
"146133",ALLEGHENY RIVER BASIN,"177"
"147133",ALLEGHENY RIVER BASIN,"177"
"149133",ALLEGHENY RIVER BASIN,"177"
"150133",ALLEGHENY RIVER BASIN,"177"
"151133",ALLEGHENY RIVER BASIN,"177"
"152133",ALLEGHENY RIVER BASIN,"177"
"153133",ALLEGHENY RIVER BASIN,"177"
"154133",ALLEGHENY RIVER BASIN,"177"
"155133",ALLEGHENY RIVER BASIN,"177"
"156133",ALLEGHENY RIVER BASIN,"177"
"157133",ALLEGHENY RIVER BASIN,"177"
"158133",ALLEGHENY RIVER BASIN,"177"
"159133",ALLEGHENY RIVER BASIN,"177"
"160133",ALLEGHENY RIVER BASIN,"177"
"161133",ALLEGHENY RIVER BASIN,"177"
"145134",ALLEGHENY RIVER BASIN,"177"
"146134",ALLEGHENY RIVER BASIN,"177"
"147134",ALLEGHENY RIVER BASIN,"177"
"148134",ALLEGHENY RIVER BASIN,"177"
"149134",ALLEGHENY RIVER BASIN,"177"
"150134",ALLEGHENY RIVER BASIN,"177"
"151134",ALLEGHENY RIVER BASIN,"177"
"152134",ALLEGHENY RIVER BASIN,"177"
"153134",ALLEGHENY RIVER BASIN,"177"
"154134",ALLEGHENY RIVER BASIN,"177"
"155134",ALLEGHENY RIVER BASIN,"177"
"156134",ALLEGHENY RIVER BASIN,"177"
"157134",ALLEGHENY RIVER BASIN,"177"
"158134",ALLEGHENY RIVER BASIN,"177"
"159134",ALLEGHENY RIVER BASIN,"177"
"160134",ALLEGHENY RIVER BASIN,"177"
"161134",ALLEGHENY RIVER BASIN,"177"
"144135",ALLEGHENY RIVER BASIN,"177"
"145135",ALLEGHENY RIVER BASIN,"177"
"146135",ALLEGHENY RIVER BASIN,"177"
"147135",ALLEGHENY RIVER BASIN,"177"
"148135",ALLEGHENY RIVER BASIN,"177"
"149135",ALLEGHENY RIVER BASIN,"177"
"150135",ALLEGHENY RIVER BASIN,"177"
"151135",ALLEGHENY RIVER BASIN,"177"
"152135",ALLEGHENY RIVER BASIN,"177"
"153135",ALLEGHENY RIVER BASIN,"177"
"154135",ALLEGHENY RIVER BASIN,"177"
"155135",ALLEGHENY RIVER BASIN,"177"
"156135",ALLEGHENY RIVER BASIN,"177"
"157135",ALLEGHENY RIVER BASIN,"177"
"158135",ALLEGHENY RIVER BASIN,"177"
"144136",ALLEGHENY RIVER BASIN,"177"
"145136",ALLEGHENY RIVER BASIN,"177"
"146136",ALLEGHENY RIVER BASIN,"177"
"147136",ALLEGHENY RIVER BASIN,"177"
"148136",ALLEGHENY RIVER BASIN,"177"
"149136",ALLEGHENY RIVER BASIN,"177"
"150136",ALLEGHENY RIVER BASIN,"177"
"151136",ALLEGHENY RIVER BASIN,"177"
"152136",ALLEGHENY RIVER BASIN,"177"
"153136",ALLEGHENY RIVER BASIN,"177"
"154136",ALLEGHENY RIVER BASIN,"177"
"155136",ALLEGHENY RIVER BASIN,"177"
"156136",ALLEGHENY RIVER BASIN,"177"
"157136",ALLEGHENY RIVER BASIN,"177"
"144137",ALLEGHENY RIVER BASIN,"177"
"145137",ALLEGHENY RIVER BASIN,"177"
"146137",ALLEGHENY RIVER BASIN,"177"
"147137",ALLEGHENY RIVER BASIN,"177"
"148137",ALLEGHENY RIVER BASIN,"177"
"149137",ALLEGHENY RIVER BASIN,"177"
"150137",ALLEGHENY RIVER BASIN,"177"
"151137",ALLEGHENY RIVER BASIN,"177"
"152137",ALLEGHENY RIVER BASIN,"177"
"153137",ALLEGHENY RIVER BASIN,"177"
"154137",ALLEGHENY RIVER BASIN,"177"
"155137",ALLEGHENY RIVER BASIN,"177"
"156137",ALLEGHENY RIVER BASIN,"177"
"157137",ALLEGHENY RIVER BASIN,"177"
"158137",ALLEGHENY RIVER BASIN,"177"
"145138",ALLEGHENY RIVER BASIN,"177"
"146138",ALLEGHENY RIVER BASIN,"177"
"147138",ALLEGHENY RIVER BASIN,"177"
"148138",ALLEGHENY RIVER BASIN,"177"
"150138",ALLEGHENY RIVER BASIN,"177"
"151138",ALLEGHENY RIVER BASIN,"177"
"155138",ALLEGHENY RIVER BASIN,"177"
"156138",ALLEGHENY RIVER BASIN,"177"
"157138",ALLEGHENY RIVER BASIN,"177"
"158138",ALLEGHENY RIVER BASIN,"177"
"146139",ALLEGHENY RIVER BASIN,"177"
"147139",ALLEGHENY RIVER BASIN,"177"
"156139",ALLEGHENY RIVER BASIN,"177"
"157139",ALLEGHENY RIVER BASIN,"177"
"158139",ALLEGHENY RIVER BASIN,"177"
"157162",ARROWHEAD LAKES BASIN,"4"
"158162",ARROWHEAD LAKES BASIN,"4"
"159162",ARROWHEAD LAKES BASIN,"4"
"158163",ARROWHEAD LAKES BASIN,"4"
"159163",ARROWHEAD LAKES BASIN,"4"
"162119",BAILEY RUN BASIN,"10"
"163119",BAILEY RUN BASIN,"10"
"164119",BAILEY RUN BASIN,"10"
"162120",BAILEY RUN BASIN,"10"
"163120",BAILEY RUN BASIN,"10"
"164120",BAILEY RUN BASIN,"10"
"165120",BAILEY RUN BASIN,"10"
"162121",BAILEY RUN BASIN,"10"
"163121",BAILEY RUN BASIN,"10"
"164121",BAILEY RUN BASIN,"10"
"165121",BAILEY RUN BASIN,"10"
"164122",BAILEY RUN BASIN,"10"
"165122",BAILEY RUN BASIN,"10"
"166122",BAILEY RUN BASIN,"10"
"165123",BAILEY RUN BASIN,"10"
"166123",BAILEY RUN BASIN,"10"
"149152",BEAM RUN BASIN,"8"
"150152",BEAM RUN BASIN,"8"
"149153",BEAM RUN BASIN,"8"
"150153",BEAM RUN BASIN,"8"
"149154",BEAM RUN BASIN,"8"
"150154",BEAM RUN BASIN,"8"
"151154",BEAM RUN BASIN,"8"
"149155",BEAM RUN BASIN,"8"
"150155",BEAM RUN BASIN,"8"
"151155",BEAM RUN BASIN,"8"
"150156",BEAM RUN BASIN,"8"
"151156",BEAM RUN BASIN,"8"
"138122",BEAR RUN BASIN,"19"
"139122",BEAR RUN BASIN,"19"
"137123",BEAR RUN BASIN,"19"
"138123",BEAR RUN BASIN,"19"
"139123",BEAR RUN BASIN,"19"
"140123",BEAR RUN BASIN,"19"
"137124",BEAR RUN BASIN,"19"
"138124",BEAR RUN BASIN,"19"
"139124",BEAR RUN BASIN,"19"
"140124",BEAR RUN BASIN,"19"
"137125",BEAR RUN BASIN,"19"
"138125",BEAR RUN BASIN,"19"
"139125",BEAR RUN BASIN,"19"
"140125",BEAR RUN BASIN,"19"
"137126",BEAR RUN BASIN,"19"
"138126",BEAR RUN BASIN,"19"
"139126",BEAR RUN BASIN,"19"
"140126",BEAR RUN BASIN,"19"
"141126",BEAR RUN BASIN,"19"
"138127",BEAR RUN BASIN,"19"
"139127",BEAR RUN BASIN,"19"
"140127",BEAR RUN BASIN,"19"
"141127",BEAR RUN BASIN,"19"
"139128",BEAR RUN BASIN,"19"
"140128",BEAR RUN BASIN,"19"
"141128",BEAR RUN BASIN,"19"
"156162",BECKETS RUN BASIN,"11"
"157162",BECKETS RUN BASIN,"11"
"158162",BECKETS RUN BASIN,"11"
"156163",BECKETS RUN BASIN,"11"
"157163",BECKETS RUN BASIN,"11"
"158163",BECKETS RUN BASIN,"11"
"159163",BECKETS RUN BASIN,"11"
"156164",BECKETS RUN BASIN,"11"
"157164",BECKETS RUN BASIN,"11"
"158164",BECKETS RUN BASIN,"11"
"159164",BECKETS RUN BASIN,"11"
"156165",BECKETS RUN BASIN,"11"
"157165",BECKETS RUN BASIN,"11"
"158165",BECKETS RUN BASIN,"11"
"159165",BECKETS RUN BASIN,"11"
"134113",BIG SEWICKLEY CREEK BASIN,"39"
"135113",BIG SEWICKLEY CREEK BASIN,"39"
"136113",BIG SEWICKLEY CREEK BASIN,"39"
"137113",BIG SEWICKLEY CREEK BASIN,"39"
"134114",BIG SEWICKLEY CREEK BASIN,"39"
"135114",BIG SEWICKLEY CREEK BASIN,"39"
"136114",BIG SEWICKLEY CREEK BASIN,"39"
"137114",BIG SEWICKLEY CREEK BASIN,"39"
"134115",BIG SEWICKLEY CREEK BASIN,"39"
"135115",BIG SEWICKLEY CREEK BASIN,"39"
"136115",BIG SEWICKLEY CREEK BASIN,"39"
"137115",BIG SEWICKLEY CREEK BASIN,"39"
"134116",BIG SEWICKLEY CREEK BASIN,"39"
"135116",BIG SEWICKLEY CREEK BASIN,"39"
"136116",BIG SEWICKLEY CREEK BASIN,"39"
"137116",BIG SEWICKLEY CREEK BASIN,"39"
"138116",BIG SEWICKLEY CREEK BASIN,"39"
"139116",BIG SEWICKLEY CREEK BASIN,"39"
"134117",BIG SEWICKLEY CREEK BASIN,"39"
"135117",BIG SEWICKLEY CREEK BASIN,"39"
"136117",BIG SEWICKLEY CREEK BASIN,"39"
"137117",BIG SEWICKLEY CREEK BASIN,"39"
"138117",BIG SEWICKLEY CREEK BASIN,"39"
"139117",BIG SEWICKLEY CREEK BASIN,"39"
"134118",BIG SEWICKLEY CREEK BASIN,"39"
"135118",BIG SEWICKLEY CREEK BASIN,"39"
"136118",BIG SEWICKLEY CREEK BASIN,"39"
"137118",BIG SEWICKLEY CREEK BASIN,"39"
"138118",BIG SEWICKLEY CREEK BASIN,"39"
"131119",BIG SEWICKLEY CREEK BASIN,"39"
"132119",BIG SEWICKLEY CREEK BASIN,"39"
"133119",BIG SEWICKLEY CREEK BASIN,"39"
"134119",BIG SEWICKLEY CREEK BASIN,"39"
"135119",BIG SEWICKLEY CREEK BASIN,"39"
"131120",BIG SEWICKLEY CREEK BASIN,"39"
"132120",BIG SEWICKLEY CREEK BASIN,"39"
"133120",BIG SEWICKLEY CREEK BASIN,"39"
"134120",BIG SEWICKLEY CREEK BASIN,"39"
"135120",BIG SEWICKLEY CREEK BASIN,"39"
"129121",BIG SEWICKLEY CREEK BASIN,"39"
"130121",BIG SEWICKLEY CREEK BASIN,"39"
"131121",BIG SEWICKLEY CREEK BASIN,"39"
"132121",BIG SEWICKLEY CREEK BASIN,"39"
"133121",BIG SEWICKLEY CREEK BASIN,"39"
"134121",BIG SEWICKLEY CREEK BASIN,"39"
"128122",BIG SEWICKLEY CREEK BASIN,"39"
"129122",BIG SEWICKLEY CREEK BASIN,"39"
"130122",BIG SEWICKLEY CREEK BASIN,"39"
"131122",BIG SEWICKLEY CREEK BASIN,"39"
"132122",BIG SEWICKLEY CREEK BASIN,"39"
"128123",BIG SEWICKLEY CREEK BASIN,"39"
"129123",BIG SEWICKLEY CREEK BASIN,"39"
"130123",BIG SEWICKLEY CREEK BASIN,"39"
"129124",BIG SEWICKLEY CREEK BASIN,"39"
"116134",BIGGER RUN BASIN,"5"
"117134",BIGGER RUN BASIN,"5"
"118134",BIGGER RUN BASIN,"5"
"117135",BIGGER RUN BASIN,"5"
"118135",BIGGER RUN BASIN,"5"
"117136",BIGGER RUN BASIN,"5"
"118136",BIGGER RUN BASIN,"5"
"119136",BIGGER RUN BASIN,"5"
"118137",BIGGER RUN BASIN,"5"
"119137",BIGGER RUN BASIN,"5"
"162129",BLACKS RUN BASIN,"6"
"163129",BLACKS RUN BASIN,"6"
"164129",BLACKS RUN BASIN,"6"
"165129",BLACKS RUN BASIN,"6"
"155123",BLUE RUN BASIN,"8"
"156123",BLUE RUN BASIN,"8"
"157123",BLUE RUN BASIN,"8"
"158123",BLUE RUN BASIN,"8"
"154124",BLUE RUN BASIN,"8"
"155124",BLUE RUN BASIN,"8"
"156124",BLUE RUN BASIN,"8"
"157124",BLUE RUN BASIN,"8"
"158124",BLUE RUN BASIN,"8"
"154125",BLUE RUN BASIN,"8"
"155125",BLUE RUN BASIN,"8"
"156125",BLUE RUN BASIN,"8"
"165129",BODIES RUN BASIN,"11"
"166129",BODIES RUN BASIN,"11"
"167129",BODIES RUN BASIN,"11"
"164130",BODIES RUN BASIN,"11"
"165130",BODIES RUN BASIN,"11"
"166130",BODIES RUN BASIN,"11"
"167130",BODIES RUN BASIN,"11"
"164131",BODIES RUN BASIN,"11"
"165131",BODIES RUN BASIN,"11"
"166131",BODIES RUN BASIN,"11"
"165132",BODIES RUN BASIN,"11"
"125125",BOGGS RUN BASIN,"11"
"126125",BOGGS RUN BASIN,"11"
"124126",BOGGS RUN BASIN,"11"
"125126",BOGGS RUN BASIN,"11"
"126126",BOGGS RUN BASIN,"11"
"127126",BOGGS RUN BASIN,"11"
"123127",BOGGS RUN BASIN,"11"
"124127",BOGGS RUN BASIN,"11"
"125127",BOGGS RUN BASIN,"11"
"126127",BOGGS RUN BASIN,"11"
"127127",BOGGS RUN BASIN,"11"
"123128",BOGGS RUN BASIN,"11"
"124128",BOGGS RUN BASIN,"11"
"126128",BOGGS RUN BASIN,"11"
"127128",BOGGS RUN BASIN,"11"
"144113",BREAKNECK CREEK BASIN,"17"
"145113",BREAKNECK CREEK BASIN,"17"
"146113",BREAKNECK CREEK BASIN,"17"
"147113",BREAKNECK CREEK BASIN,"17"
"148113",BREAKNECK CREEK BASIN,"17"
"149113",BREAKNECK CREEK BASIN,"17"
"150113",BREAKNECK CREEK BASIN,"17"
"145114",BREAKNECK CREEK BASIN,"17"
"146114",BREAKNECK CREEK BASIN,"17"
"147114",BREAKNECK CREEK BASIN,"17"
"148114",BREAKNECK CREEK BASIN,"17"
"149114",BREAKNECK CREEK BASIN,"17"
"150114",BREAKNECK CREEK BASIN,"17"
"150115",BREAKNECK CREEK BASIN,"17"
"134112",BRUSH CREEK BASIN,"38"
"135112",BRUSH CREEK BASIN,"38"
"136112",BRUSH CREEK BASIN,"38"
"137112",BRUSH CREEK BASIN,"38"
"138112",BRUSH CREEK BASIN,"38"
"139112",BRUSH CREEK BASIN,"38"
"140112",BRUSH CREEK BASIN,"38"
"141112",BRUSH CREEK BASIN,"38"
"142112",BRUSH CREEK BASIN,"38"
"134113",BRUSH CREEK BASIN,"38"
"135113",BRUSH CREEK BASIN,"38"
"136113",BRUSH CREEK BASIN,"38"
"137113",BRUSH CREEK BASIN,"38"
"138113",BRUSH CREEK BASIN,"38"
"139113",BRUSH CREEK BASIN,"38"
"140113",BRUSH CREEK BASIN,"38"
"141113",BRUSH CREEK BASIN,"38"
"142113",BRUSH CREEK BASIN,"38"
"143113",BRUSH CREEK BASIN,"38"
"136114",BRUSH CREEK BASIN,"38"
"137114",BRUSH CREEK BASIN,"38"
"138114",BRUSH CREEK BASIN,"38"
"139114",BRUSH CREEK BASIN,"38"
"140114",BRUSH CREEK BASIN,"38"
"141114",BRUSH CREEK BASIN,"38"
"142114",BRUSH CREEK BASIN,"38"
"143114",BRUSH CREEK BASIN,"38"
"136115",BRUSH CREEK BASIN,"38"
"137115",BRUSH CREEK BASIN,"38"
"138115",BRUSH CREEK BASIN,"38"
"139115",BRUSH CREEK BASIN,"38"
"140115",BRUSH CREEK BASIN,"38"
"141115",BRUSH CREEK BASIN,"38"
"142115",BRUSH CREEK BASIN,"38"
"143115",BRUSH CREEK BASIN,"38"
"137116",BRUSH CREEK BASIN,"38"
"138116",BRUSH CREEK BASIN,"38"
"139116",BRUSH CREEK BASIN,"38"
"140116",BRUSH CREEK BASIN,"38"
"141116",BRUSH CREEK BASIN,"38"
"142116",BRUSH CREEK BASIN,"38"
"139117",BRUSH CREEK BASIN,"38"
"140117",BRUSH CREEK BASIN,"38"
"165145",BRUSH CREEK BASIN,"38"
"166145",BRUSH CREEK BASIN,"38"
"165146",BRUSH CREEK BASIN,"38"
"166146",BRUSH CREEK BASIN,"38"
"165147",BRUSH CREEK BASIN,"38"
"165148",BRUSH CREEK BASIN,"38"
"138151",BRUSH CREEK BASIN,"38"
"139151",BRUSH CREEK BASIN,"38"
"137152",BRUSH CREEK BASIN,"38"
"138152",BRUSH CREEK BASIN,"38"
"139152",BRUSH CREEK BASIN,"38"
"140152",BRUSH CREEK BASIN,"38"
"137153",BRUSH CREEK BASIN,"38"
"138153",BRUSH CREEK BASIN,"38"
"139153",BRUSH CREEK BASIN,"38"
"140153",BRUSH CREEK BASIN,"38"
"138154",BRUSH CREEK BASIN,"38"
"139154",BRUSH CREEK BASIN,"38"
"140154",BRUSH CREEK BASIN,"38"
"157113",BULL CREEK BASIN,"41"
"158113",BULL CREEK BASIN,"41"
"159113",BULL CREEK BASIN,"41"
"160113",BULL CREEK BASIN,"41"
"161113",BULL CREEK BASIN,"41"
"162113",BULL CREEK BASIN,"41"
"163113",BULL CREEK BASIN,"41"
"165113",BULL CREEK BASIN,"41"
"166113",BULL CREEK BASIN,"41"
"157114",BULL CREEK BASIN,"41"
"158114",BULL CREEK BASIN,"41"
"159114",BULL CREEK BASIN,"41"
"160114",BULL CREEK BASIN,"41"
"161114",BULL CREEK BASIN,"41"
"162114",BULL CREEK BASIN,"41"
"163114",BULL CREEK BASIN,"41"
"165114",BULL CREEK BASIN,"41"
"166114",BULL CREEK BASIN,"41"
"167114",BULL CREEK BASIN,"41"
"158115",BULL CREEK BASIN,"41"
"159115",BULL CREEK BASIN,"41"
"160115",BULL CREEK BASIN,"41"
"161115",BULL CREEK BASIN,"41"
"162115",BULL CREEK BASIN,"41"
"163115",BULL CREEK BASIN,"41"
"164115",BULL CREEK BASIN,"41"
"165115",BULL CREEK BASIN,"41"
"166115",BULL CREEK BASIN,"41"
"167115",BULL CREEK BASIN,"41"
"168115",BULL CREEK BASIN,"41"
"161116",BULL CREEK BASIN,"41"
"162116",BULL CREEK BASIN,"41"
"163116",BULL CREEK BASIN,"41"
"164116",BULL CREEK BASIN,"41"
"165116",BULL CREEK BASIN,"41"
"166116",BULL CREEK BASIN,"41"
"167116",BULL CREEK BASIN,"41"
"168116",BULL CREEK BASIN,"41"
"161117",BULL CREEK BASIN,"41"
"162117",BULL CREEK BASIN,"41"
"163117",BULL CREEK BASIN,"41"
"164117",BULL CREEK BASIN,"41"
"165117",BULL CREEK BASIN,"41"
"166117",BULL CREEK BASIN,"41"
"167117",BULL CREEK BASIN,"41"
"168117",BULL CREEK BASIN,"41"
"163118",BULL CREEK BASIN,"41"
"164118",BULL CREEK BASIN,"41"
"165118",BULL CREEK BASIN,"41"
"166118",BULL CREEK BASIN,"41"
"167118",BULL CREEK BASIN,"41"
"168118",BULL CREEK BASIN,"41"
"164119",BULL CREEK BASIN,"41"
"165119",BULL CREEK BASIN,"41"
"166119",BULL CREEK BASIN,"41"
"167119",BULL CREEK BASIN,"41"
"168119",BULL CREEK BASIN,"41"
"165120",BULL CREEK BASIN,"41"
"166120",BULL CREEK BASIN,"41"
"167120",BULL CREEK BASIN,"41"
"168120",BULL CREEK BASIN,"41"
"166121",BULL CREEK BASIN,"41"
"167121",BULL CREEK BASIN,"41"
"150161",BUNOLA RUN BASIN,"8"
"151161",BUNOLA RUN BASIN,"8"
"149162",BUNOLA RUN BASIN,"8"
"150162",BUNOLA RUN BASIN,"8"
"151162",BUNOLA RUN BASIN,"8"
"149163",BUNOLA RUN BASIN,"8"
"150163",BUNOLA RUN BASIN,"8"
"151163",BUNOLA RUN BASIN,"8"
"150164",BUNOLA RUN BASIN,"8"
"160158",BUTLERS LAKE BASIN,"2"
"161158",BUTLERS LAKE BASIN,"2"
"160159",BUTLERS LAKE BASIN,"2"
"161159",BUTLERS LAKE BASIN,"2"
"157126",CAMPBELL RUN BASIN,"6"
"158126",CAMPBELL RUN BASIN,"6"
"157127",CAMPBELL RUN BASIN,"6"
"158127",CAMPBELL RUN BASIN,"6"
"159127",CAMPBELL RUN BASIN,"6"
"157128",CAMPBELL RUN BASIN,"6"
"158128",CAMPBELL RUN BASIN,"6"
"159128",CAMPBELL RUN BASIN,"6"
"132137",CAMPBELLS RUN BASIN,"21"
"133137",CAMPBELLS RUN BASIN,"21"
"134137",CAMPBELLS RUN BASIN,"21"
"135137",CAMPBELLS RUN BASIN,"21"
"136137",CAMPBELLS RUN BASIN,"21"
"137137",CAMPBELLS RUN BASIN,"21"
"132138",CAMPBELLS RUN BASIN,"21"
"133138",CAMPBELLS RUN BASIN,"21"
"134138",CAMPBELLS RUN BASIN,"21"
"135138",CAMPBELLS RUN BASIN,"21"
"136138",CAMPBELLS RUN BASIN,"21"
"137138",CAMPBELLS RUN BASIN,"21"
"133139",CAMPBELLS RUN BASIN,"21"
"134139",CAMPBELLS RUN BASIN,"21"
"135139",CAMPBELLS RUN BASIN,"21"
"136139",CAMPBELLS RUN BASIN,"21"
"137139",CAMPBELLS RUN BASIN,"21"
"138139",CAMPBELLS RUN BASIN,"21"
"134140",CAMPBELLS RUN BASIN,"21"
"135140",CAMPBELLS RUN BASIN,"21"
"136140",CAMPBELLS RUN BASIN,"21"
"137140",CAMPBELLS RUN BASIN,"21"
"138140",CAMPBELLS RUN BASIN,"21"
"136141",CAMPBELLS RUN BASIN,"21"
"137141",CAMPBELLS RUN BASIN,"21"
"138141",CAMPBELLS RUN BASIN,"21"
"137142",CAMPBELLS RUN BASIN,"21"
"138142",CAMPBELLS RUN BASIN,"21"
"144149",CATFISH RUN BASIN,"15"
"143150",CATFISH RUN BASIN,"15"
"144150",CATFISH RUN BASIN,"15"
"145150",CATFISH RUN BASIN,"15"
"143151",CATFISH RUN BASIN,"15"
"144151",CATFISH RUN BASIN,"15"
"145151",CATFISH RUN BASIN,"15"
"146151",CATFISH RUN BASIN,"15"
"144152",CATFISH RUN BASIN,"15"
"145152",CATFISH RUN BASIN,"15"
"146152",CATFISH RUN BASIN,"15"
"145153",CATFISH RUN BASIN,"15"
"146153",CATFISH RUN BASIN,"15"
"147153",CATFISH RUN BASIN,"15"
"145154",CATFISH RUN BASIN,"15"
"146154",CATFISH RUN BASIN,"15"
"147154",CATFISH RUN BASIN,"15"
"146155",CATFISH RUN BASIN,"15"
"147155",CATFISH RUN BASIN,"15"
"146156",CATFISH RUN BASIN,"15"
"147156",CATFISH RUN BASIN,"15"
"153120",CEDAR RUN BASIN,"12"
"154120",CEDAR RUN BASIN,"12"
"155120",CEDAR RUN BASIN,"12"
"152121",CEDAR RUN BASIN,"12"
"153121",CEDAR RUN BASIN,"12"
"154121",CEDAR RUN BASIN,"12"
"155121",CEDAR RUN BASIN,"12"
"156121",CEDAR RUN BASIN,"12"
"152122",CEDAR RUN BASIN,"12"
"153122",CEDAR RUN BASIN,"12"
"154122",CEDAR RUN BASIN,"12"
"155122",CEDAR RUN BASIN,"12"
"156122",CEDAR RUN BASIN,"12"
"158136",CHALFANT RUN BASIN,"18"
"159136",CHALFANT RUN BASIN,"18"
"160136",CHALFANT RUN BASIN,"18"
"158137",CHALFANT RUN BASIN,"18"
"159137",CHALFANT RUN BASIN,"18"
"160137",CHALFANT RUN BASIN,"18"
